Spearman	Kendall	MutualInformation
0.75	0.62	1.95
1.00	1.00	1.39
0.69	0.51	2.56
0.60	0.33	1.39
0.80	0.67	1.39
0.77	0.56	2.20
0.31	0.20	1.79
0.60	0.43	2.08
0.55	0.40	3.64
-0.30	-0.20	1.61
0.46	0.31	2.71
1.00	1.00	0.69
-0.03	-0.06	2.20
0.71	0.62	1.95
-0.80	-0.60	1.61
0.74	0.57	2.83
0.57	0.37	3.09
0.47	0.35	3.09
-1.00	-1.00	0.69
0.26	0.20	1.79
0.43	0.29	2.08
0.36	0.24	1.95
0.26	0.20	1.79
-0.20	0.00	1.39
0.50	0.35	3.18
1.00	1.00	0.69
0.77	0.60	1.79
-1.00	-1.00	1.10
0.84	0.66	3.22
0.48	0.29	2.08
0.57	0.43	2.08
0.41	0.27	2.40
0.54	0.36	2.64
0.41	0.32	3.53
0.36	0.23	2.77
0.62	0.50	2.20
0.50	0.43	2.08
1.00	1.00	1.10
0.31	0.20	1.79
0.74	0.56	2.56
0.80	0.60	1.61
0.36	0.33	2.30
0.53	0.38	2.40
0.60	0.40	1.61
0.60	0.45	2.40
0.40	0.33	1.39
0.51	0.36	2.89
0.60	0.47	2.71
0.63	0.42	2.48
0.71	0.54	2.71
0.66	0.53	2.40
0.82	0.67	2.64
0.04	0.06	2.48
0.54	0.47	1.79
0.37	0.33	1.79
-1.00	-1.00	1.39
0.21	0.18	2.48
0.54	0.40	2.77
0.18	0.05	1.95
0.12	0.09	2.48
1.00	1.00	1.10
0.27	0.22	2.20
0.73	0.55	2.48
0.54	0.47	1.79
0.50	0.33	1.10
0.70	0.60	1.61
1.00	1.00	0.69
0.59	0.36	2.56
-0.14	-0.07	2.08
0.85	0.72	2.20
1.00	1.00	1.10
0.29	0.15	2.48
0.02	-0.02	2.40
0.64	0.50	2.08
1.00	1.00	1.61
0.00	0.00	1.39
0.50	0.33	1.10
0.51	0.37	3.00
0.68	0.53	3.09
0.45	0.33	2.94
0.57	0.43	1.95
0.60	0.47	1.79
0.77	0.54	3.71
0.52	0.43	2.71
0.78	0.67	2.40
0.75	0.57	2.77
0.70	0.60	1.61
-0.40	-0.33	1.39
0.23	0.21	2.56
0.70	0.47	2.64
0.30	0.19	2.64
-1.00	-1.00	0.69
-0.10	0.00	1.61
0.54	0.24	1.95
0.33	0.22	2.20
0.62	0.50	2.08
0.60	0.47	1.79
0.80	0.67	1.39
0.60	0.47	1.79
0.64	0.43	1.95
0.75	0.59	2.56
0.82	0.67	2.40
0.40	0.33	2.77
0.82	0.60	2.30
0.68	0.51	3.00
0.48	0.36	2.08
0.63	0.50	3.22
0.71	0.62	1.95
0.10	0.00	1.61
-1.00	-1.00	1.10
0.80	0.67	1.39
1.00	1.00	1.10
-1.00	-1.00	0.69
-1.00	-1.00	0.69
0.50	0.33	1.10
-1.00	-1.00	0.69
0.20	0.00	1.39
0.50	0.33	1.10
1.00	1.00	0.69
0.83	0.60	1.79
0.40	0.33	1.39
0.64	0.49	2.56
0.64	0.46	3.22
1.00	1.00	1.10
0.81	0.64	2.08
0.59	0.43	3.22
0.52	0.39	2.20
-0.40	-0.21	2.08
0.80	0.60	1.61
0.49	0.35	2.40
0.14	0.07	2.71
0.33	0.24	2.30
0.56	0.38	2.83
0.62	0.44	2.20
0.49	0.27	2.40
0.26	0.15	2.48
0.59	0.49	2.83
0.96	0.87	2.30
0.71	0.57	2.08
0.43	0.33	2.48
0.84	0.65	2.64
0.60	0.48	2.48
0.68	0.48	2.89
0.50	0.33	1.10
0.49	0.39	3.22
0.64	0.45	2.48
1.00	1.00	0.69
0.80	0.67	1.39
0.57	0.43	1.95
0.54	0.40	2.94
0.09	0.07	1.79
0.57	0.36	2.08
-1.00	-1.00	0.69
0.71	0.58	2.48
0.20	0.00	1.39
0.25	0.17	2.20
0.70	0.49	3.22
0.73	0.56	2.71
0.70	0.50	3.04
0.71	0.52	2.94
0.67	0.52	3.58
0.31	0.23	2.77
0.26	0.29	2.08
0.38	0.33	2.20
0.50	0.33	1.10
-0.02	0.00	2.48
0.39	0.24	1.95
0.50	0.33	1.10
0.70	0.60	1.61
0.60	0.33	1.79
0.77	0.61	2.48
0.26	0.20	2.30
0.10	0.00	1.61
-0.29	-0.07	2.08
0.80	0.67	1.39
-0.50	-0.33	1.10
0.59	0.38	3.22
0.86	0.71	1.95
0.77	0.61	2.20
0.73	0.61	2.20
0.14	0.20	1.79
0.18	0.24	1.95
0.79	0.71	1.95
0.60	0.47	1.79
0.12	0.07	2.08
-0.80	-0.67	1.39
0.20	0.00	1.39
0.70	0.60	1.61
0.40	0.33	1.39
0.73	0.53	2.40
-0.66	-0.60	1.79
0.58	0.41	3.04
0.57	0.40	2.94
1.00	1.00	1.61
0.80	0.60	1.61
0.62	0.45	3.64
0.19	0.16	2.30
0.67	0.50	3.37
0.36	0.33	1.95
0.64	0.52	1.95
0.60	0.40	1.61
0.61	0.52	1.95
0.77	0.60	1.79
0.60	0.40	1.61
0.37	0.29	2.30
0.36	0.22	3.00
0.12	0.07	2.30
0.71	0.51	2.94
0.34	0.25	2.83
0.32	0.23	2.64
0.66	0.50	2.94
0.60	0.40	1.61
0.54	0.20	1.79
0.77	0.60	1.79
-0.09	-0.20	1.79
0.58	0.39	2.20
0.20	0.00	1.39
0.79	0.60	2.30
0.37	0.30	3.37
0.70	0.53	2.40
0.72	0.54	3.18
0.84	0.66	2.83
1.00	1.00	1.79
0.87	0.70	2.48
0.82	0.62	1.95
0.50	0.33	1.10
0.43	0.47	1.79
-1.00	-1.00	0.69
0.57	0.40	2.94
0.60	0.44	2.20
0.59	0.56	2.30
0.87	0.73	2.48
0.40	0.33	1.39
-0.20	0.00	1.39
0.50	0.40	1.61
0.62	0.49	2.40
0.80	0.60	1.61
0.93	0.81	1.95
0.45	0.36	2.08
0.40	0.33	1.39
1.00	1.00	1.10
0.12	0.07	2.08
1.00	1.00	1.10
1.00	1.00	0.69
0.94	0.87	1.79
0.56	0.44	2.94
0.65	0.49	2.40
0.85	0.64	2.56
0.55	0.42	2.40
0.75	0.56	2.71
0.20	0.07	1.79
0.83	0.67	2.20
0.17	0.06	2.48
0.01	0.02	2.40
0.62	0.39	2.20
0.77	0.54	3.40
0.86	0.71	2.40
0.21	0.10	2.64
0.74	0.59	3.04
0.80	0.67	1.39
0.47	0.35	2.94
0.74	0.56	2.40
0.70	0.51	2.30
0.62	0.44	2.56
0.45	0.30	2.48
0.75	0.60	2.83
0.13	0.06	2.20
-1.00	-1.00	0.69
1.00	1.00	0.69
0.33	0.22	2.94
0.49	0.34	3.09
0.43	0.47	1.79
0.90	0.80	1.61
0.50	0.40	1.61
0.80	0.62	3.14
1.00	1.00	0.69
1.00	1.00	0.69
-0.09	-0.07	1.79
-0.10	0.00	1.61
0.41	0.29	2.30
0.20	0.07	1.79
0.40	0.33	1.39
0.51	0.37	3.33
0.12	0.09	2.40
0.50	0.20	1.61
0.85	0.68	2.94
0.44	0.26	2.83
0.12	0.13	3.04
0.74	0.60	2.40
0.48	0.34	3.47
-0.09	-0.10	2.64
0.68	0.54	3.00
0.17	0.14	3.00
0.41	0.27	2.40
0.72	0.50	3.26
0.86	0.71	2.08
-0.03	0.02	2.30
0.52	0.36	2.48
-0.10	0.00	1.61
0.33	0.21	2.08
-0.59	-0.38	2.30
0.44	0.36	2.48
0.43	0.26	2.56
0.68	0.49	2.89
0.65	0.49	2.56
0.89	0.73	1.79
1.00	1.00	0.69
0.76	0.56	2.30
0.21	0.33	1.95
0.64	0.43	2.08
0.35	0.17	2.20
0.50	0.37	2.89
0.64	0.50	2.08
0.79	0.64	2.08
0.36	0.24	1.95
-0.09	0.02	2.40
0.83	0.73	1.79
0.45	0.33	2.56
0.69	0.49	2.40
-0.20	0.00	1.39
0.89	0.73	1.79
0.23	0.15	2.48
1.00	1.00	0.69
0.34	0.24	3.09
0.72	0.56	2.40
0.54	0.42	2.77
0.47	0.35	2.89
0.06	-0.01	2.64
0.46	0.30	2.71
0.72	0.54	2.56
0.14	0.07	1.79
0.15	0.10	3.61
0.87	0.72	2.20
0.80	0.59	2.56
0.93	0.82	2.40
0.79	0.62	1.95
0.33	0.21	2.08
0.83	0.60	1.79
0.45	0.35	2.77
0.58	0.41	2.83
0.61	0.44	2.56
0.24	0.16	2.64
0.82	0.72	2.20
-0.64	-0.50	2.08
0.37	0.33	1.79
-1.00	-1.00	0.69
0.42	0.33	2.48
0.65	0.49	3.40
0.44	0.33	3.26
0.49	0.35	3.09
0.69	0.50	2.08
-1.00	-1.00	0.69
0.94	0.87	1.79
0.03	0.01	3.04
0.76	0.56	2.64
0.08	0.06	2.48
0.10	0.14	2.08
-1.00	-1.00	0.69
0.50	0.33	1.10
-0.40	-0.33	1.39
0.74	0.58	2.48
0.68	0.56	2.20
0.32	0.24	1.95
0.59	0.45	2.64
0.40	0.33	1.39
0.00	0.20	1.61
0.83	0.73	1.79
0.40	0.28	2.83
0.68	0.52	1.95
-0.32	-0.28	2.20
0.39	0.29	2.89
0.76	0.59	2.56
0.48	0.31	2.94
0.65	0.48	3.04
0.65	0.48	3.74
0.54	0.34	3.04
0.46	0.33	3.14
0.00	0.00	1.39
0.85	0.69	2.30
0.86	0.71	1.95
-1.00	-1.00	0.69
1.00	1.00	0.69
0.41	0.35	2.40
0.60	0.45	2.40
-1.00	-1.00	0.69
0.52	0.29	2.08
0.80	0.67	1.39
0.60	0.47	2.30
0.22	0.12	2.77
0.89	0.73	1.79
0.08	0.05	2.40
1.00	1.00	1.10
0.59	0.42	2.40
-0.40	-0.40	1.61
0.61	0.33	1.95
0.59	0.47	3.09
0.58	0.41	2.71
0.41	0.30	3.18
0.24	0.21	2.08
0.50	0.33	1.10
1.00	1.00	1.10
0.50	0.33	1.10
0.82	0.67	2.40
0.83	0.73	1.79
-0.43	-0.33	1.79
-0.80	-0.67	1.39
0.33	0.50	2.08
0.47	0.38	2.30
0.21	0.14	1.95
0.40	0.22	2.77
0.69	0.57	2.08
0.20	0.00	1.39
-0.49	-0.33	1.79
0.65	0.49	2.40
0.93	0.79	2.08
0.07	0.07	2.08
0.12	0.12	2.64
0.47	0.36	2.48
0.00	-0.05	1.95
0.81	0.64	2.08
0.47	0.37	2.83
1.00	1.00	1.10
0.14	0.20	1.79
1.00	1.00	1.10
0.64	0.52	2.48
0.61	0.42	3.37
-0.50	-0.33	1.10
0.00	-0.05	1.95
0.48	0.21	2.08
0.77	0.63	2.64
0.20	0.15	2.77
0.09	0.20	1.79
0.61	0.43	1.95
-0.04	-0.14	1.95
-0.29	-0.24	1.95
0.93	0.86	2.08
0.80	0.67	1.39
0.20	0.00	1.39
0.12	0.07	2.08
0.43	0.24	2.40
0.35	0.25	3.04
0.82	0.63	2.77
0.20	0.00	1.39
0.49	0.33	1.79
0.90	0.80	1.61
0.70	0.60	1.61
0.49	0.42	2.40
0.45	0.33	2.48
0.68	0.51	2.83
1.00	1.00	1.10
0.70	0.60	1.61
0.00	0.00	1.61
0.85	0.70	2.48
0.10	0.08	2.56
-0.50	-0.33	1.10
0.77	0.60	1.79
0.70	0.60	1.61
0.80	0.67	1.39
0.66	0.47	1.79
0.90	0.80	1.61
0.54	0.43	1.95
0.62	0.46	2.56
0.78	0.61	2.48
1.00	1.00	1.10
0.84	0.65	3.40
0.41	0.32	3.00
-0.30	-0.20	1.61
-1.00	-1.00	0.69
1.00	1.00	0.69
0.75	0.54	3.40
1.00	1.00	0.69
0.36	0.14	1.95
0.83	0.61	2.48
0.80	0.67	1.39
0.86	0.71	1.95
0.27	0.21	2.56
0.71	0.51	3.47
-0.30	-0.20	1.61
0.57	0.43	1.95
1.00	1.00	0.69
-0.80	-0.67	1.39
0.80	0.67	1.39
0.73	0.56	2.89
-0.50	-0.33	1.10
0.50	0.33	1.10
0.90	0.79	2.08
0.60	0.33	1.39
0.63	0.44	2.20
0.70	0.60	1.61
0.69	0.53	2.40
0.30	0.20	1.61
-0.40	-0.33	1.39
0.60	0.40	1.61
0.85	0.71	2.40
0.60	0.40	1.61
0.31	0.20	1.79
0.65	0.50	2.20
0.29	0.21	2.08
0.38	0.28	2.20
0.56	0.44	3.26
0.55	0.44	2.20
0.40	0.33	1.39
0.43	0.31	2.94
0.57	0.36	2.08
0.57	0.36	2.08
0.89	0.73	1.79
-0.30	-0.20	1.61
0.89	0.73	1.79
0.43	0.33	1.95
-1.00	-1.00	1.10
0.56	0.42	2.40
0.48	0.33	2.30
0.60	0.47	1.79
0.60	0.45	2.40
0.50	0.33	1.10
0.78	0.64	2.40
0.27	0.18	2.48
0.36	0.24	2.83
0.87	0.72	2.20
-1.00	-1.00	0.69
0.50	0.33	1.10
0.71	0.47	1.79
0.71	0.52	1.95
0.29	0.22	3.33
0.64	0.52	2.64
0.38	0.24	2.48
0.74	0.59	2.89
0.75	0.56	2.94
0.80	0.60	1.61
0.31	0.24	2.30
1.00	1.00	0.69
0.78	0.64	2.30
0.79	0.67	2.48
0.78	0.60	2.64
0.71	0.49	2.40
0.44	0.38	2.64
0.61	0.45	3.04
0.75	0.52	1.95
0.75	0.62	1.95
0.25	0.22	2.71
-1.00	-1.00	0.69
0.32	0.14	1.95
0.32	0.14	1.95
-0.40	-0.33	1.39
0.40	0.33	1.39
-0.30	-0.20	1.61
-1.00	-1.00	0.69
-0.29	-0.14	2.08
-1.00	-1.00	0.69
0.50	0.33	1.10
0.34	0.27	3.26
0.41	0.25	2.77
0.67	0.52	2.89
0.50	0.28	2.20
0.80	0.64	2.56
0.74	0.53	2.40
0.54	0.20	1.79
1.00	1.00	1.10
0.67	0.56	2.40
0.07	-0.03	2.48
0.83	0.67	2.77
0.47	0.33	3.18
0.23	0.17	2.20
0.35	0.28	2.56
0.80	0.67	1.39
1.00	1.00	0.69
-0.20	0.00	1.39
0.71	0.57	2.08
0.14	0.05	1.95
0.39	0.21	2.48
0.38	0.28	2.71
0.55	0.38	3.09
0.91	0.77	2.56
0.66	0.52	3.47
0.28	0.28	2.20
0.70	0.49	2.83
1.00	1.00	1.10
-0.01	-0.02	2.77
0.62	0.43	3.00
0.70	0.50	2.20
0.30	0.20	1.61
0.22	0.16	2.40
0.59	0.46	2.56
0.21	0.19	2.64
0.64	0.62	1.95
0.61	0.45	3.09
0.55	0.39	3.56
0.68	0.53	2.40
0.49	0.38	2.77
0.50	0.42	2.94
0.54	0.43	1.95
0.64	0.50	2.08
0.64	0.57	2.08
0.68	0.50	3.26
0.38	0.28	2.20
0.36	0.27	2.64
0.61	0.52	1.95
0.36	0.21	2.08
0.07	0.00	2.77
0.40	0.26	2.56
0.49	0.35	3.22
0.60	0.45	2.48
0.57	0.36	2.56
0.49	0.35	2.94
0.03	-0.07	1.79
1.00	1.00	1.61
0.58	0.45	2.64
1.00	1.00	0.69
0.78	0.60	2.30
0.25	0.14	1.95
0.80	0.67	1.39
0.67	0.54	2.89
0.25	0.18	2.77
0.54	0.47	1.79
0.71	0.52	2.48
0.36	0.29	2.89
0.44	0.28	2.56
0.48	0.44	2.20
0.41	0.31	3.00
0.76	0.55	3.14
1.00	1.00	1.61
0.83	0.73	1.79
1.00	1.00	0.69
0.83	0.73	1.79
0.88	0.78	2.40
0.82	0.62	3.33
0.64	0.57	2.08
0.64	0.44	2.89
0.74	0.64	2.08
0.71	0.61	2.48
0.24	0.18	2.94
0.67	0.44	3.50
0.54	0.37	3.09
0.57	0.41	3.00
0.48	0.31	3.64
0.75	0.64	2.30
0.66	0.45	2.64
0.79	0.59	3.09
0.69	0.49	3.64
0.75	0.60	3.04
0.70	0.57	3.14
0.68	0.53	3.04
0.42	0.27	2.40
0.84	0.67	2.56
-1.00	-1.00	0.69
0.71	0.50	2.77
0.60	0.56	2.30
0.60	0.47	1.79
1.00	1.00	1.39
0.58	0.44	2.20
0.62	0.50	2.08
0.87	0.72	2.20
0.74	0.56	2.83
0.83	0.65	2.64
0.72	0.53	3.18
0.71	0.56	2.71
0.59	0.37	3.22
1.00	1.00	1.39
0.61	0.36	2.64
0.89	0.74	2.94
0.61	0.38	2.56
1.00	1.00	0.69
0.39	0.29	2.30
0.54	0.42	2.40
0.75	0.56	2.71
0.20	0.00	1.39
0.55	0.43	3.09
0.71	0.52	1.95
0.41	0.28	2.89
-0.03	0.02	2.30
0.02	0.05	2.64
0.67	0.50	2.77
-0.50	-0.33	1.10
0.40	0.36	2.08
0.55	0.43	2.71
0.60	0.47	1.79
0.40	0.33	1.39
0.50	0.33	1.10
1.00	1.00	1.79
0.93	0.86	2.08
1.00	1.00	1.10
0.61	0.46	2.83
1.00	1.00	1.10
0.92	0.75	2.40
0.64	0.43	1.95
0.79	0.62	1.95
0.65	0.39	2.20
1.00	1.00	0.69
-1.00	-1.00	0.69
0.50	0.33	1.10
0.14	0.07	1.79
0.50	0.33	1.10
0.67	0.50	2.20
0.49	0.33	1.79
0.71	0.61	2.48
-0.27	-0.22	2.20
1.00	1.00	1.61
0.43	0.24	1.95
0.83	0.64	2.40
0.55	0.43	2.08
0.66	0.50	2.71
0.80	0.67	1.39
0.64	0.49	2.83
0.60	0.47	3.53
0.85	0.64	2.30
0.70	0.55	3.18
0.77	0.60	3.37
0.75	0.56	3.50
0.39	0.30	2.48
1.00	1.00	1.10
0.81	0.64	2.30
-0.01	-0.02	2.40
0.38	0.36	2.08
0.26	0.18	2.71
0.24	0.14	3.18
-0.50	-0.33	1.10
0.69	0.57	2.08
0.36	0.24	1.95
0.30	0.22	2.20
0.79	0.60	3.40
0.34	0.24	3.33
0.68	0.40	2.83
0.66	0.52	3.30
0.78	0.54	3.04
0.81	0.64	2.94
0.32	0.18	2.56
0.59	0.45	2.89
0.68	0.47	3.22
0.54	0.20	1.79
0.80	0.67	1.39
0.71	0.47	1.79
0.48	0.30	2.48
1.00	1.00	1.39
0.47	0.32	3.37
0.50	0.33	2.20
0.77	0.59	2.56
0.72	0.52	2.48
0.83	0.73	1.79
0.59	0.43	2.77
0.49	0.36	2.64
0.68	0.52	1.95
0.90	0.79	2.48
1.00	1.00	0.69
0.40	0.33	1.39
0.62	0.40	3.04
-0.50	-0.33	1.10
0.77	0.57	3.43
0.43	0.47	1.79
0.00	0.00	1.39
-1.00	-1.00	1.10
0.75	0.54	2.89
0.68	0.52	3.00
0.51	0.36	3.22
0.74	0.64	2.08
0.52	0.43	2.83
0.90	0.78	2.40
0.54	0.47	1.79
0.24	0.16	2.30
0.64	0.49	2.64
0.80	0.64	2.40
0.62	0.41	2.89
0.60	0.47	1.79
0.76	0.57	2.08
0.57	0.43	1.95
0.40	0.40	1.61
0.90	0.75	2.40
0.35	0.28	2.20
0.66	0.50	3.04
0.87	0.72	3.09
0.50	0.33	1.10
0.05	0.07	2.30
0.85	0.67	2.20
0.86	0.71	1.95
0.80	0.67	1.39
0.64	0.45	2.48
0.96	0.90	1.95
0.57	0.43	2.94
0.85	0.69	2.30
0.32	0.22	2.20
0.80	0.67	1.39
0.79	0.64	2.30
1.00	1.00	0.69
0.64	0.43	1.95
0.64	0.62	1.95
0.30	0.20	1.61
0.79	0.62	1.95
0.78	0.61	2.48
-1.00	-1.00	1.39
0.05	0.05	2.56
0.85	0.72	2.20
-1.00	-1.00	0.69
0.59	0.42	3.53
-1.00	-1.00	0.69
0.69	0.50	2.89
0.83	0.67	2.20
0.71	0.48	3.56
0.40	0.40	1.61
0.77	0.58	3.26
0.77	0.60	3.30
0.78	0.57	3.04
0.85	0.73	2.71
0.42	0.30	2.48
0.62	0.39	3.47
0.68	0.42	3.14
0.70	0.50	3.30
0.62	0.43	3.22
0.66	0.48	3.78
0.86	0.71	1.95
-0.26	-0.20	1.79
0.70	0.55	3.18
0.76	0.56	2.30
0.80	0.59	3.76
0.70	0.50	3.04
0.51	0.37	3.58
0.53	0.39	3.30
0.68	0.49	2.89
0.60	0.42	3.30
0.54	0.33	1.79
0.54	0.47	1.79
0.86	0.71	2.40
0.83	0.66	2.71
0.68	0.48	3.00
0.51	0.39	2.89
0.63	0.42	2.48
0.33	0.23	2.77
0.50	0.33	1.10
0.38	0.29	3.30
0.90	0.80	1.61
0.36	0.24	3.26
0.59	0.43	2.71
0.70	0.60	1.61
0.66	0.60	1.79
0.38	0.27	2.64
0.78	0.61	2.20
0.52	0.29	2.08
0.49	0.33	1.79
0.74	0.56	2.40
-0.10	0.00	1.61
0.38	0.23	2.64
0.35	0.35	2.40
0.77	0.60	3.53
0.52	0.42	2.30
0.10	0.00	1.61
0.35	0.30	3.33
0.80	0.67	1.39
0.65	0.49	3.87
0.40	0.28	2.56
0.66	0.47	1.79
0.35	0.23	2.56
0.48	0.36	2.08
0.43	0.31	2.40
0.76	0.56	2.30
1.00	1.00	1.61
0.26	0.20	1.79
0.50	0.33	1.10
0.93	0.79	2.83
0.51	0.36	3.00
0.29	0.22	2.94
0.14	0.05	1.95
0.71	0.52	1.95
0.68	0.42	2.30
0.20	0.22	2.20
0.09	0.07	1.79
0.84	0.64	2.56
-0.90	-0.80	1.61
0.42	0.26	3.18
0.38	0.26	3.37
-1.00	-1.00	0.69
1.00	1.00	0.69
0.28	0.24	2.48
0.90	0.80	1.61
0.90	0.79	2.08
0.34	0.18	2.48
1.00	1.00	0.69
0.54	0.33	1.79
0.50	0.33	1.10
0.54	0.37	2.77
0.65	0.50	3.04
0.79	0.62	1.95
0.73	0.55	3.37
0.40	0.33	1.39
0.20	0.00	1.39
0.80	0.67	1.39
0.40	0.33	1.39
0.60	0.40	1.61
1.00	1.00	1.39
0.90	0.80	1.61
-1.00	-1.00	1.10
1.00	1.00	0.69
0.89	0.81	1.95
0.26	0.21	2.08
0.47	0.30	3.26
0.83	0.60	1.79
0.66	0.60	1.79
0.62	0.43	2.08
0.86	0.75	2.40
0.57	0.49	2.40
1.00	1.00	1.39
0.72	0.54	2.71
0.52	0.33	2.20
0.77	0.60	1.79
0.68	0.56	2.30
-0.50	-0.20	1.61
0.65	0.52	2.94
0.41	0.31	2.40
0.54	0.43	1.95
0.43	0.43	1.95
0.56	0.38	2.30
0.90	0.80	1.61
0.90	0.80	1.61
0.55	0.43	2.08
0.71	0.54	2.56
0.48	0.50	2.08
-0.50	-0.33	1.10
0.56	0.31	2.40
0.74	0.56	2.56
1.00	1.00	0.69
1.00	1.00	0.69
1.00	1.00	1.10
1.00	1.00	0.69
0.45	0.35	2.40
0.43	0.33	1.79
0.54	0.33	1.79
0.03	0.02	2.30
-1.00	-1.00	0.69
0.81	0.64	2.30
0.74	0.50	2.08
0.64	0.43	2.08
0.75	0.54	3.04
0.32	0.25	2.89
0.76	0.57	3.47
0.70	0.55	3.26
0.57	0.40	3.40
0.53	0.38	2.77
0.16	0.08	2.64
0.89	0.81	1.95
0.23	0.10	2.56
0.52	0.36	2.89
0.48	0.42	2.30
0.26	0.20	1.79
0.48	0.35	3.22
0.62	0.50	2.71
0.53	0.39	2.20
0.71	0.55	2.48
0.62	0.45	3.14
0.52	0.37	3.22
0.63	0.47	3.64
0.63	0.48	3.37
0.37	0.24	3.26
-0.36	-0.24	1.95
0.83	0.73	1.79
0.89	0.71	1.95
-0.37	-0.33	1.79
0.52	0.43	2.71
0.71	0.56	2.30
0.73	0.57	2.77
0.87	0.70	2.48
0.97	0.89	2.71
0.44	0.28	2.77
-0.20	-0.20	1.61
0.77	0.64	2.48
0.00	0.00	1.39
0.82	0.67	2.20
0.29	0.14	2.08
0.61	0.48	3.30
0.70	0.60	1.61
0.80	0.67	1.39
-0.60	-0.33	1.39
-0.50	-0.33	1.10
-0.15	-0.11	3.14
0.78	0.62	2.83
0.86	0.71	1.95
0.75	0.60	3.00
0.20	0.00	1.39
0.20	0.17	2.20
0.43	0.36	2.08
-0.20	0.00	1.39
0.56	0.39	2.48
0.27	0.22	2.20
0.71	0.60	1.79
0.67	0.51	3.43
0.60	0.33	1.39
0.69	0.54	2.64
0.63	0.44	2.56
0.30	0.20	1.61
0.52	0.33	2.56
0.63	0.44	2.94
0.37	0.25	2.64
0.50	0.38	3.26
0.78	0.59	2.62
0.29	0.23	3.58
0.44	0.32	3.69
0.37	0.30	2.71
0.55	0.43	2.08
0.53	0.44	2.83
0.39	0.28	2.71
0.60	0.49	2.71
0.50	0.33	1.10
0.83	0.61	3.18
1.00	1.00	1.10
-0.40	-0.33	1.39
0.55	0.35	2.40
-0.60	-0.47	1.79
0.81	0.71	2.08
0.20	0.21	2.48
0.39	0.24	1.95
0.51	0.39	2.48
0.75	0.54	3.00
-0.36	-0.33	1.95
0.53	0.36	3.50
0.53	0.43	2.94
0.60	0.47	1.79
0.64	0.43	2.08
0.76	0.60	3.04
0.74	0.59	3.00
0.74	0.54	2.71
0.63	0.46	2.56
0.56	0.44	2.83
0.65	0.52	2.48
0.48	0.35	2.94
0.54	0.39	3.40
0.33	0.22	2.94
0.52	0.37	3.00
0.66	0.60	1.79
0.51	0.31	2.71
0.90	0.80	1.61
0.56	0.41	2.64
0.59	0.43	3.37
0.62	0.45	2.48
0.80	0.63	2.64
0.62	0.42	2.40
0.71	0.47	1.79
0.09	0.10	2.56
0.31	0.18	2.77
0.20	0.12	2.71
0.58	0.39	3.93
0.66	0.48	2.48
0.50	0.38	3.26
0.61	0.37	3.22
0.67	0.54	2.64
0.28	0.24	2.40
1.00	1.00	0.69
0.76	0.58	2.71
0.34	0.27	2.48
1.00	1.00	1.10
0.66	0.52	2.64
0.83	0.64	2.40
0.76	0.56	2.94
0.59	0.40	3.50
0.70	0.50	3.56
0.78	0.61	2.20
0.43	0.33	1.79
0.47	0.35	3.00
0.76	0.59	2.94
0.90	0.77	2.71
0.87	0.70	2.48
0.74	0.57	2.08
0.40	0.28	2.20
0.60	0.40	1.61
0.80	0.67	1.39
1.00	1.00	1.10
0.33	0.24	2.71
-0.37	-0.20	1.79
0.83	0.73	1.79
0.77	0.54	2.71
-0.10	-0.06	2.20
0.48	0.33	2.48
0.66	0.47	1.79
0.74	0.52	2.64
0.90	0.79	2.08
0.72	0.53	3.26
0.53	0.36	3.69
0.70	0.50	3.40
0.60	0.43	3.40
0.72	0.51	3.04
0.48	0.36	2.08
0.79	0.62	1.95
0.30	0.20	1.61
0.78	0.58	3.14
0.80	0.61	2.20
-1.00	-1.00	0.69
0.52	0.38	2.64
0.46	0.33	1.95
0.31	0.33	1.79
0.65	0.48	2.48
0.55	0.40	3.71
0.80	0.62	3.04
0.78	0.58	3.43
0.44	0.31	3.14
0.70	0.51	3.43
0.80	0.57	3.50
0.76	0.58	2.89
0.60	0.43	4.01
0.46	0.32	4.09
0.78	0.60	2.40
0.88	0.73	3.00
0.22	0.08	2.56
0.74	0.55	3.14
0.71	0.53	2.40
1.00	1.00	0.69
0.75	0.56	2.30
0.73	0.52	2.48
0.60	0.47	1.79
0.76	0.60	2.30
0.52	0.35	2.71
0.71	0.60	1.79
-0.27	-0.29	2.30
1.00	1.00	0.69
-0.50	-0.40	1.61
1.00	1.00	1.39
1.00	1.00	1.10
0.79	0.67	2.56
0.74	0.52	2.71
0.75	0.60	2.40
0.66	0.60	1.79
1.00	1.00	1.79
0.51	0.36	2.89
0.09	0.01	2.64
0.32	0.25	2.94
0.05	0.00	2.08
1.00	1.00	1.10
0.89	0.73	1.79
0.61	0.47	3.04
0.59	0.43	3.18
0.68	0.47	2.30
0.23	0.21	2.56
0.33	0.22	2.20
0.55	0.43	2.08
0.61	0.43	2.64
0.71	0.47	1.79
0.15	0.07	2.30
-0.10	0.00	1.61
1.00	1.00	0.69
-0.10	0.00	1.61
0.18	0.12	2.64
0.57	0.45	2.71
-1.00	-1.00	0.69
0.50	0.47	2.77
0.30	0.26	2.71
0.20	0.17	2.20
0.96	0.90	1.95
0.47	0.33	2.56
0.57	0.47	2.77
-0.21	-0.33	1.95
0.12	0.09	3.83
0.43	0.33	3.83
0.70	0.60	1.61
-1.00	-1.00	0.69
