Spearman	Kendall	MutualInformation
1.00	1.00	1.10
0.20	0.20	1.79
0.51	0.42	2.40
0.33	0.24	2.40
0.14	0.05	1.95
0.09	0.07	1.79
0.50	0.33	1.10
0.04	0.05	1.95
0.39	0.24	2.40
-0.21	-0.07	2.08
0.42	0.31	2.40
-0.14	-0.12	2.77
0.21	0.15	2.56
-0.40	-0.33	1.39
0.89	0.73	1.79
0.90	0.80	1.61
-0.50	-0.33	1.10
-0.06	-0.01	2.83
-0.05	0.00	2.08
0.69	0.51	3.04
0.90	0.80	1.61
0.24	0.21	2.56
0.24	0.20	2.40
0.40	0.33	1.39
-0.17	-0.14	2.71
0.23	0.17	2.20
-1.00	-1.00	1.10
0.70	0.50	2.71
0.00	0.00	1.39
-0.50	-0.33	1.10
0.37	0.20	1.79
-0.12	-0.09	2.94
0.18	0.11	2.20
-0.80	-0.67	1.39
0.19	0.14	2.08
-0.50	-0.33	1.10
0.76	0.64	2.08
0.39	0.31	2.40
0.18	0.10	2.56
-1.00	-1.00	0.69
-0.20	0.00	1.39
0.03	0.02	3.26
-0.40	-0.33	1.39
-0.01	-0.06	2.48
0.68	0.52	1.95
-0.14	-0.09	2.94
-0.50	-0.33	1.10
-0.14	-0.07	1.79
0.20	0.20	1.61
-0.53	-0.42	2.30
0.02	0.00	2.20
-0.43	-0.20	1.79
-0.50	-0.33	1.10
0.77	0.60	1.79
0.22	0.16	2.71
0.50	0.33	1.95
0.50	0.36	2.08
0.10	0.00	1.61
0.11	0.14	1.95
0.50	0.33	1.10
0.20	0.00	1.39
0.12	0.09	3.18
0.43	0.36	2.08
0.30	0.21	2.83
0.22	0.13	2.40
0.07	0.05	1.95
0.50	0.40	1.61
0.36	0.29	2.08
-0.60	-0.47	1.79
0.50	0.33	1.10
0.22	0.16	2.30
0.12	0.03	2.64
0.27	0.19	3.22
0.04	0.05	1.95
0.16	0.05	2.40
0.50	0.33	1.10
-0.20	-0.07	1.79
-0.26	-0.11	2.30
0.32	0.24	2.40
0.70	0.60	1.61
0.28	0.20	3.40
0.83	0.73	1.79
0.43	0.27	2.48
0.38	0.29	2.08
0.15	0.10	3.43
0.31	0.20	2.30
-0.19	-0.13	2.56
0.55	0.45	2.40
0.38	0.29	2.08
-0.43	-0.33	1.79
0.45	0.31	2.40
-0.50	-0.40	1.61
0.40	0.29	2.08
0.49	0.33	2.30
0.76	0.57	2.08
0.24	0.20	3.00
0.04	0.03	2.77
-0.02	0.00	2.48
0.40	0.26	3.18
0.25	0.24	1.95
0.40	0.33	1.39
0.19	0.10	2.56
0.80	0.67	1.39
-1.00	-1.00	1.39
-0.17	-0.17	2.20
0.14	0.07	1.79
0.26	0.14	2.08
-0.19	-0.12	3.64
0.10	0.00	1.61
0.12	0.09	2.71
1.00	1.00	0.69
0.30	0.22	2.20
-0.39	-0.33	1.95
-0.60	-0.40	1.61
0.04	0.01	2.83
-0.27	-0.17	3.09
0.15	0.10	3.09
1.00	1.00	0.69
0.20	0.07	1.79
0.10	0.07	2.08
0.64	0.43	1.95
0.03	-0.07	1.79
0.60	0.33	1.39
0.38	0.25	3.18
1.00	1.00	0.69
0.14	0.20	1.79
-1.00	-1.00	1.10
0.35	0.23	3.22
0.52	0.43	2.08
-0.29	-0.14	2.08
0.32	0.24	2.40
0.23	0.23	2.64
-0.01	-0.01	3.53
0.25	0.13	2.77
0.53	0.39	2.20
0.26	0.14	2.08
1.00	1.00	1.10
0.60	0.47	1.79
0.36	0.26	2.56
-0.60	-0.40	1.61
0.39	0.29	2.30
-0.15	-0.05	2.40
0.50	0.20	1.61
-0.07	-0.13	2.40
0.40	0.33	1.39
0.33	0.19	2.89
0.57	0.45	2.71
0.29	0.18	2.48
0.51	0.39	2.71
-0.12	-0.09	2.40
0.51	0.34	2.64
0.32	0.27	2.48
0.66	0.60	1.79
-0.03	-0.07	1.79
0.40	0.33	1.39
-0.06	-0.06	2.48
0.31	0.22	2.77
0.71	0.62	1.95
0.12	0.09	2.48
1.00	1.00	1.10
0.12	0.17	2.20
0.48	0.30	2.48
0.26	0.20	1.79
0.50	0.33	1.10
0.50	0.40	1.61
1.00	1.00	0.69
0.32	0.18	2.56
0.60	0.36	2.08
0.45	0.39	2.20
1.00	1.00	1.10
0.29	0.18	2.48
0.40	0.31	2.40
0.57	0.43	2.08
0.70	0.60	1.61
0.20	0.00	1.39
1.00	1.00	1.10
0.35	0.26	3.00
0.29	0.19	3.09
-0.05	0.01	2.94
-0.07	0.05	1.95
0.26	0.20	1.79
0.28	0.20	3.71
0.28	0.16	2.71
0.71	0.49	2.40
0.22	0.20	2.77
0.70	0.60	1.61
-0.80	-0.67	1.39
-0.15	-0.08	2.56
0.39	0.25	2.64
0.20	0.16	2.64
-1.00	-1.00	0.69
-0.30	-0.20	1.61
0.43	0.43	1.95
0.55	0.50	2.20
0.12	0.14	2.08
-0.37	-0.33	1.79
0.40	0.33	1.39
0.71	0.47	1.79
0.79	0.62	1.95
0.40	0.28	2.56
0.46	0.31	2.40
0.01	-0.02	2.77
0.62	0.42	2.30
0.34	0.24	3.00
0.40	0.29	2.08
0.44	0.31	3.22
-0.54	-0.24	1.95
0.10	0.00	1.61
-1.00	-1.00	1.10
0.40	0.33	1.39
0.50	0.33	1.10
-1.00	-1.00	0.69
-1.00	-1.00	0.69
-0.50	-0.33	1.10
-1.00	-1.00	0.69
0.80	0.67	1.39
0.50	0.33	1.10
1.00	1.00	0.69
0.54	0.47	1.79
0.80	0.67	1.39
0.32	0.23	2.56
0.33	0.26	3.22
1.00	1.00	1.10
0.10	0.07	2.08
0.32	0.23	3.22
0.28	0.17	2.20
0.33	0.29	2.08
-0.30	-0.20	1.61
0.17	0.16	2.40
0.21	0.22	2.71
-0.32	-0.20	2.30
0.22	0.09	2.83
0.33	0.28	2.20
0.48	0.27	2.40
0.08	0.09	2.48
0.21	0.13	2.83
0.54	0.38	2.30
0.31	0.21	2.08
0.00	0.03	2.48
0.67	0.49	2.64
0.41	0.30	2.48
0.47	0.33	2.89
-0.50	-0.33	1.10
-0.26	-0.16	3.22
0.47	0.33	2.48
1.00	1.00	0.69
-0.60	-0.33	1.39
0.57	0.33	1.95
0.10	0.10	2.94
-0.83	-0.60	1.79
0.05	0.07	2.08
-1.00	-1.00	0.69
0.48	0.36	2.48
-0.40	-0.33	1.39
-0.10	-0.06	2.20
0.00	0.01	3.22
0.20	0.07	2.71
0.15	0.09	3.04
0.30	0.18	2.94
-0.11	-0.07	3.58
0.19	0.12	2.77
-0.50	-0.36	2.08
0.05	0.06	2.20
1.00	1.00	1.10
-0.29	-0.15	2.48
0.29	0.05	1.95
-0.50	-0.33	1.10
0.10	0.00	1.61
-0.14	-0.07	1.79
0.06	0.03	2.48
-0.13	-0.07	2.30
-0.60	-0.40	1.61
0.02	0.07	2.08
0.80	0.67	1.39
-0.50	-0.33	1.10
0.09	0.07	3.22
0.18	0.24	1.95
0.05	-0.06	2.20
-0.02	0.00	2.20
0.09	0.07	1.79
-0.64	-0.43	1.95
0.18	0.14	1.95
-0.83	-0.73	1.79
0.24	0.21	2.08
0.40	0.33	1.39
-0.40	-0.33	1.39
0.40	0.40	1.61
0.80	0.67	1.39
0.35	0.31	2.40
0.60	0.47	1.79
0.64	0.50	3.04
0.45	0.31	2.94
-0.50	-0.40	1.61
-0.50	-0.20	1.61
-0.04	-0.05	3.64
-0.15	-0.16	2.30
0.48	0.35	3.37
0.11	0.05	1.95
0.79	0.62	1.95
0.80	0.60	1.61
0.75	0.62	1.95
0.03	-0.07	1.79
0.60	0.40	1.61
0.04	0.02	2.30
-0.04	-0.02	3.00
0.10	0.07	2.30
0.23	0.15	2.94
0.10	0.06	2.83
-0.03	-0.03	2.64
0.31	0.16	2.94
0.70	0.60	1.61
-0.03	0.07	1.79
0.26	0.20	1.79
0.43	0.33	1.79
0.00	-0.06	2.20
-0.60	-0.33	1.39
0.52	0.33	2.30
0.38	0.28	3.37
0.43	0.31	2.40
0.02	-0.02	3.18
0.56	0.47	2.83
-0.09	-0.20	1.79
0.69	0.48	2.48
-0.46	-0.33	1.95
0.50	0.33	1.10
0.54	0.47	1.79
1.00	1.00	0.69
0.10	0.09	2.94
0.22	0.17	2.20
-0.15	-0.16	2.30
0.72	0.58	2.48
0.00	0.00	1.39
0.00	0.00	1.39
0.30	0.20	1.61
-0.12	-0.05	2.40
0.00	0.00	1.61
0.43	0.33	1.95
-0.02	0.00	2.08
0.80	0.67	1.39
0.50	0.33	1.10
0.00	0.00	2.08
0.50	0.33	1.10
1.00	1.00	0.69
0.66	0.60	1.79
0.34	0.26	2.94
0.07	0.02	2.40
0.60	0.38	2.56
-0.05	-0.09	2.40
0.01	0.01	2.71
0.03	-0.07	1.79
0.42	0.28	2.20
0.00	0.00	2.48
-0.15	-0.13	2.40
0.77	0.61	2.20
0.38	0.26	3.40
0.56	0.42	2.40
0.11	0.05	2.64
0.40	0.28	3.04
0.40	0.33	1.39
0.38	0.27	2.94
0.05	0.05	2.40
-0.36	-0.24	2.30
0.35	0.28	2.56
-0.13	-0.06	2.48
0.07	0.03	2.83
-0.02	-0.06	2.20
-1.00	-1.00	0.69
1.00	1.00	0.69
-0.26	-0.15	2.94
0.27	0.20	3.09
0.37	0.33	1.79
-1.00	-1.00	1.61
-0.10	0.00	1.61
0.02	0.02	3.14
-1.00	-1.00	0.69
1.00	1.00	0.69
0.03	0.07	1.79
-0.70	-0.60	1.61
-0.54	-0.38	2.30
-0.09	-0.07	1.79
0.40	0.33	1.39
0.39	0.30	3.33
-0.32	-0.27	2.40
-0.20	-0.20	1.61
0.06	0.03	2.94
0.15	0.12	2.83
-0.23	-0.17	3.04
0.53	0.42	2.40
0.32	0.22	3.47
0.19	0.12	2.64
0.08	0.04	3.00
0.32	0.25	3.00
0.00	-0.02	2.40
0.15	0.05	3.26
-0.79	-0.64	2.08
-0.56	-0.42	2.30
-0.28	-0.15	2.48
0.90	0.80	1.61
0.07	0.07	2.08
-0.09	-0.02	2.30
0.59	0.48	2.48
0.39	0.28	2.56
0.26	0.16	2.89
0.15	0.15	2.56
-0.37	-0.33	1.79
1.00	1.00	0.69
-0.45	-0.33	2.30
0.61	0.52	1.95
0.05	0.07	2.08
0.03	0.11	2.20
0.58	0.41	2.89
0.33	0.21	2.08
-0.05	-0.07	2.08
0.21	0.14	1.95
0.59	0.42	2.40
0.31	0.20	1.79
-0.03	-0.03	2.56
0.14	0.09	2.40
-0.40	-0.33	1.39
-0.60	-0.47	1.79
-0.15	-0.15	2.48
1.00	1.00	0.69
-0.19	-0.16	3.09
0.49	0.35	2.40
0.19	0.15	2.77
0.20	0.12	2.89
0.32	0.25	2.64
0.31	0.28	2.71
0.03	0.00	2.56
0.03	-0.07	1.79
0.24	0.19	3.61
0.13	0.06	2.20
0.25	0.21	2.56
0.32	0.24	2.40
0.07	0.14	1.95
0.36	0.29	2.08
0.26	0.20	1.79
0.29	0.20	2.77
0.01	0.03	2.83
0.23	0.18	2.56
0.00	-0.03	2.64
0.37	0.28	2.20
-0.55	-0.43	2.08
-0.43	-0.20	1.79
-1.00	-1.00	0.69
-0.06	-0.03	2.48
0.27	0.17	3.40
0.28	0.19	3.26
0.25	0.19	3.09
-0.10	-0.07	2.08
1.00	1.00	0.69
0.71	0.47	1.79
-0.22	-0.11	3.04
0.16	0.08	2.64
0.08	0.12	2.48
0.50	0.43	2.08
1.00	1.00	0.69
-0.50	-0.33	1.10
0.00	0.00	1.39
0.48	0.33	2.48
-0.08	-0.11	2.20
-0.54	-0.43	1.95
0.11	0.10	2.64
0.80	0.67	1.39
-0.10	0.00	1.61
0.54	0.47	1.79
0.20	0.12	2.83
0.36	0.33	1.95
-0.23	-0.17	2.20
-0.18	-0.08	2.89
0.54	0.49	2.56
0.27	0.17	2.94
0.18	0.10	3.04
0.10	0.06	3.74
0.34	0.23	3.04
0.15	0.09	3.14
-0.20	0.00	1.39
0.32	0.24	2.30
0.46	0.43	1.95
-1.00	-1.00	0.69
1.00	1.00	0.69
0.41	0.35	2.40
-0.29	-0.27	2.40
-1.00	-1.00	0.69
0.12	0.07	2.08
0.00	0.00	1.39
0.58	0.38	2.30
-0.18	-0.20	2.77
0.54	0.33	1.79
-0.41	-0.31	2.40
1.00	1.00	1.10
0.29	0.16	2.40
-0.70	-0.60	1.61
0.21	0.14	1.95
-0.17	-0.11	3.09
0.56	0.35	2.71
0.13	0.07	3.18
-0.05	0.00	2.08
-0.50	-0.33	1.10
1.00	1.00	1.10
-0.50	-0.33	1.10
0.10	0.02	2.40
0.83	0.73	1.79
-0.60	-0.47	1.79
-0.80	-0.67	1.39
0.57	0.43	2.08
0.02	-0.02	2.30
-0.43	-0.33	1.95
-0.28	-0.18	2.77
0.57	0.43	2.08
-0.80	-0.67	1.39
-0.26	-0.20	1.79
0.40	0.35	2.40
0.50	0.29	2.08
0.02	0.00	2.08
0.05	0.05	2.64
0.20	0.12	2.48
0.46	0.43	1.95
0.24	0.14	2.08
0.10	0.07	2.83
0.50	0.33	1.10
-0.26	-0.07	1.79
0.50	0.33	1.10
0.03	-0.06	2.48
0.05	0.00	3.37
1.00	1.00	1.10
0.57	0.43	1.95
0.71	0.57	2.08
0.12	0.12	2.64
-0.27	-0.17	2.77
-0.60	-0.33	1.79
0.07	0.05	1.95
-0.32	-0.24	1.95
-0.43	-0.33	1.95
-0.12	-0.14	2.08
0.60	0.33	1.39
-0.40	-0.33	1.39
-0.43	-0.29	2.08
-0.31	-0.16	2.40
0.43	0.26	3.04
0.22	0.12	2.77
-0.60	-0.33	1.39
0.31	0.33	1.79
0.70	0.60	1.61
0.30	0.20	1.61
-0.28	-0.16	2.40
0.10	0.09	2.48
0.27	0.26	2.83
0.50	0.33	1.10
0.30	0.20	1.61
-0.20	-0.20	1.61
0.38	0.30	2.48
-0.30	-0.28	2.56
-0.50	-0.33	1.10
0.77	0.60	1.79
0.60	0.40	1.61
0.00	0.00	1.39
0.54	0.33	1.79
0.60	0.40	1.61
0.46	0.33	1.95
-0.05	-0.08	2.56
0.65	0.48	2.48
1.00	1.00	1.10
0.01	0.02	3.40
-0.29	-0.19	3.00
0.10	0.00	1.61
-1.00	-1.00	0.69
1.00	1.00	0.69
0.45	0.33	3.40
1.00	1.00	0.69
-0.54	-0.43	1.95
0.06	0.00	2.48
0.00	0.00	1.39
-0.68	-0.52	1.95
-0.01	-0.05	2.56
0.13	0.08	3.47
0.50	0.20	1.61
0.18	0.14	1.95
-1.00	-1.00	0.69
0.80	0.67	1.39
0.80	0.67	1.39
0.04	0.01	2.89
-0.50	-0.33	1.10
1.00	1.00	1.10
0.02	0.00	2.08
-0.40	-0.33	1.39
0.27	0.17	2.20
0.10	0.00	1.61
0.23	0.16	2.40
0.90	0.80	1.61
-0.20	0.00	1.39
0.40	0.40	1.61
0.60	0.53	2.40
0.40	0.40	1.61
-0.20	-0.20	1.79
-0.15	-0.11	2.20
0.21	0.14	2.08
-0.08	-0.06	2.20
0.15	0.10	3.26
-0.40	-0.28	2.20
0.40	0.33	1.39
0.38	0.23	2.94
0.29	0.29	2.08
0.05	0.00	2.08
0.37	0.33	1.79
0.70	0.60	1.61
-0.31	-0.20	1.79
0.39	0.33	1.95
0.50	0.33	1.10
0.72	0.49	2.40
-0.35	-0.24	2.30
0.66	0.60	1.79
-0.01	0.05	2.40
0.50	0.33	1.10
-0.16	-0.09	2.40
0.12	0.12	2.48
0.23	0.18	2.83
0.08	0.06	2.20
-1.00	-1.00	0.69
0.50	0.33	1.10
0.54	0.33	1.79
0.25	0.14	1.95
-0.18	-0.13	3.33
0.37	0.23	2.64
0.45	0.39	2.48
0.13	0.06	2.89
0.43	0.29	2.94
0.50	0.40	1.61
-0.10	-0.07	2.30
1.00	1.00	0.69
0.58	0.38	2.30
-0.14	-0.15	2.48
-0.05	-0.03	2.64
0.55	0.45	2.40
0.35	0.21	2.64
0.48	0.37	3.04
0.61	0.52	1.95
0.79	0.62	1.95
-0.04	-0.01	2.71
-1.00	-1.00	0.69
0.36	0.33	1.95
0.61	0.33	1.95
-0.80	-0.67	1.39
0.40	0.33	1.39
-0.10	0.00	1.61
-1.00	-1.00	0.69
-0.43	-0.29	2.08
-1.00	-1.00	0.69
-0.50	-0.33	1.10
0.40	0.27	3.26
0.57	0.42	2.77
0.44	0.31	2.89
0.62	0.44	2.20
0.65	0.46	2.56
0.64	0.45	2.40
0.09	0.20	1.79
1.00	1.00	1.10
0.59	0.45	2.40
-0.03	-0.06	2.48
0.29	0.15	2.77
0.16	0.13	3.18
0.20	0.22	2.20
0.29	0.21	2.56
1.00	1.00	1.39
1.00	1.00	0.69
-0.20	0.00	1.39
0.10	0.07	2.08
-0.71	-0.52	1.95
0.22	0.18	2.48
0.33	0.30	2.71
0.33	0.19	3.09
0.00	0.03	2.56
0.25	0.17	3.47
-0.28	-0.11	2.20
0.54	0.44	2.83
0.50	0.33	1.10
0.11	0.10	2.77
-0.41	-0.31	3.00
-0.27	-0.06	2.20
-0.50	-0.40	1.61
0.54	0.42	2.40
0.58	0.44	2.56
-0.15	-0.08	2.64
0.57	0.43	1.95
0.13	0.05	3.09
-0.06	-0.04	3.56
0.66	0.49	2.40
-0.01	0.02	2.77
0.14	0.10	2.94
0.29	0.24	1.95
-0.36	-0.29	2.08
0.21	0.14	2.08
0.40	0.27	3.26
0.23	0.17	2.20
0.21	0.12	2.64
0.57	0.43	1.95
0.52	0.43	2.08
0.04	0.02	2.77
0.51	0.28	2.56
0.05	0.05	3.22
0.04	0.03	2.48
-0.21	-0.18	2.56
0.03	0.01	2.94
-0.37	-0.07	1.79
0.50	0.40	1.61
0.62	0.54	2.64
1.00	1.00	0.69
0.33	0.20	2.30
0.00	-0.05	1.95
0.60	0.33	1.39
0.10	0.10	2.89
0.14	0.10	2.77
0.09	0.07	1.79
0.04	0.06	2.48
0.25	0.15	2.89
-0.09	-0.13	2.56
0.30	0.22	2.20
0.05	0.01	3.00
0.45	0.36	3.14
0.90	0.80	1.61
0.26	0.20	1.79
1.00	1.00	0.69
-0.14	-0.07	1.79
0.38	0.27	2.40
0.03	0.02	3.33
-0.10	-0.07	2.08
0.05	0.03	2.89
0.36	0.21	2.08
0.37	0.27	2.48
0.04	0.03	2.94
0.34	0.23	3.50
0.29	0.20	3.09
-0.29	-0.22	3.00
0.03	0.02	3.64
0.53	0.38	2.30
0.08	0.05	2.64
0.04	0.01	3.09
0.16	0.11	3.64
0.41	0.29	3.04
0.00	0.03	3.14
0.54	0.39	3.04
0.34	0.27	2.40
0.19	0.13	2.56
-1.00	-1.00	0.69
0.82	0.63	2.77
0.36	0.33	2.30
0.26	0.20	1.79
-0.80	-0.67	1.39
0.65	0.50	2.20
0.57	0.50	2.08
0.40	0.33	2.20
0.33	0.21	2.83
0.31	0.19	2.64
0.63	0.43	3.18
0.24	0.16	2.71
-0.02	-0.02	3.22
0.80	0.67	1.39
0.29	0.23	2.64
0.28	0.19	2.94
0.42	0.26	2.56
1.00	1.00	0.69
-0.65	-0.51	2.30
0.00	0.05	2.40
-0.29	-0.16	2.71
1.00	1.00	1.39
0.27	0.22	3.09
0.00	0.05	1.95
0.09	0.03	2.89
-0.68	-0.51	2.30
-0.21	-0.16	2.64
0.33	0.28	2.77
-0.50	-0.33	1.10
-0.02	-0.07	2.08
0.16	0.07	2.71
0.03	-0.07	1.79
0.80	0.67	1.39
1.00	1.00	1.10
0.43	0.47	1.79
-0.69	-0.50	2.08
-0.50	-0.33	1.10
0.18	0.12	2.83
0.50	0.33	1.10
0.24	0.13	2.40
0.00	0.05	1.95
0.00	-0.05	1.95
0.40	0.22	2.20
1.00	1.00	0.69
-1.00	-1.00	0.69
0.50	0.33	1.10
0.09	0.07	1.79
0.50	0.33	1.10
0.00	-0.11	2.20
0.09	0.07	1.79
-0.01	-0.03	2.48
-0.07	-0.06	2.20
0.40	0.40	1.61
0.29	0.05	1.95
0.26	0.16	2.40
0.55	0.36	2.08
0.22	0.14	2.71
0.40	0.33	1.39
0.05	0.06	2.83
0.36	0.27	3.53
0.55	0.29	2.30
0.53	0.37	3.18
0.59	0.43	3.37
0.08	0.02	3.50
0.45	0.33	2.48
1.00	1.00	1.10
-0.02	0.02	2.30
0.76	0.60	2.40
0.26	0.14	2.08
0.05	0.01	2.71
0.01	0.01	3.18
-0.50	-0.33	1.10
0.60	0.43	2.08
0.21	0.14	1.95
-0.47	-0.39	2.20
0.33	0.22	3.40
0.08	0.07	3.33
0.14	0.15	2.83
0.37	0.25	3.30
-0.17	-0.14	3.04
0.26	0.13	2.94
0.04	0.03	2.56
0.10	0.08	2.89
0.04	0.03	3.22
-0.20	-0.07	1.79
0.20	0.00	1.39
0.66	0.47	1.79
-0.46	-0.39	2.48
1.00	1.00	1.39
0.23	0.16	3.37
0.37	0.22	2.20
0.05	0.05	2.56
-0.55	-0.42	2.48
-0.43	-0.20	1.79
-0.07	-0.02	2.77
0.08	0.03	2.64
0.43	0.33	1.95
0.38	0.30	2.48
1.00	1.00	0.69
-0.60	-0.33	1.39
0.22	0.13	3.04
-0.50	-0.33	1.10
0.09	0.05	3.43
-0.60	-0.47	1.79
0.40	0.33	1.39
-1.00	-1.00	1.10
0.11	0.12	2.89
0.43	0.33	3.00
0.44	0.29	3.22
0.26	0.14	2.08
-0.61	-0.43	2.83
0.41	0.24	2.40
-0.14	-0.07	1.79
-0.09	-0.02	2.30
0.24	0.19	2.64
0.54	0.35	2.40
-0.04	-0.03	2.89
0.14	0.07	1.79
0.19	0.29	2.08
0.39	0.24	1.95
0.00	-0.20	1.61
0.46	0.27	2.40
0.32	0.22	2.20
0.13	0.10	3.04
0.34	0.22	3.09
-0.50	-0.33	1.10
0.21	0.24	2.30
0.68	0.56	2.20
0.82	0.62	1.95
0.80	0.67	1.39
0.38	0.30	2.48
0.86	0.71	1.95
0.46	0.33	2.94
0.36	0.20	2.30
0.83	0.67	2.20
0.80	0.67	1.39
0.08	0.07	2.30
1.00	1.00	0.69
-0.21	-0.14	1.95
0.25	0.14	1.95
0.00	0.20	1.61
0.61	0.33	1.95
0.76	0.55	2.48
-0.40	-0.33	1.39
0.14	0.13	2.56
0.43	0.33	2.20
-1.00	-1.00	0.69
0.08	0.06	3.53
-1.00	-1.00	0.69
0.64	0.42	2.89
-0.38	-0.33	2.20
0.17	0.09	3.56
0.80	0.60	1.61
0.31	0.21	3.26
0.30	0.23	3.30
0.11	0.08	3.04
0.26	0.20	2.71
0.51	0.45	2.48
0.30	0.21	3.47
0.03	0.08	3.14
0.08	0.08	3.30
-0.06	-0.03	3.22
0.39	0.26	3.78
0.11	0.14	1.95
-0.09	-0.07	1.79
0.20	0.11	3.18
0.43	0.24	2.30
0.48	0.36	3.76
0.03	-0.05	3.04
0.16	0.13	3.58
0.06	0.09	3.30
0.37	0.25	2.89
0.10	0.07	3.30
-0.54	-0.47	1.79
0.09	0.07	1.79
0.37	0.20	2.40
0.16	0.12	2.71
0.12	0.05	3.00
0.18	0.11	2.89
0.54	0.39	2.48
-0.23	-0.15	2.77
-0.50	-0.33	1.10
0.29	0.17	3.30
0.20	0.20	1.61
-0.16	-0.10	3.26
0.21	0.12	2.71
0.30	0.20	1.61
0.26	0.20	1.79
-0.18	-0.12	2.64
0.70	0.50	2.20
-0.48	-0.36	2.08
0.71	0.60	1.79
0.07	0.05	2.40
0.10	0.00	1.61
0.16	0.05	2.64
0.55	0.49	2.40
0.24	0.18	3.53
-0.10	-0.11	2.30
-0.20	-0.20	1.61
-0.04	-0.04	3.33
0.80	0.67	1.39
0.18	0.12	3.87
0.38	0.28	2.56
0.66	0.47	1.79
-0.14	-0.10	2.56
-0.52	-0.36	2.08
-0.40	-0.27	2.40
0.54	0.29	2.30
0.90	0.80	1.61
0.43	0.20	1.79
0.50	0.33	1.10
0.12	0.06	2.83
-0.28	-0.15	3.00
-0.11	-0.09	2.94
0.64	0.43	1.95
-0.14	-0.05	1.95
0.52	0.42	2.30
0.02	0.00	2.20
0.66	0.60	1.79
0.65	0.49	2.56
-0.30	-0.20	1.61
0.39	0.25	3.18
0.14	0.11	3.37
-1.00	-1.00	0.69
1.00	1.00	0.69
-0.09	-0.15	2.48
0.40	0.40	1.61
0.00	0.00	2.08
0.15	0.06	2.48
1.00	1.00	0.69
0.60	0.47	1.79
-0.50	-0.33	1.10
0.15	0.12	2.77
0.01	0.03	3.04
-0.39	-0.33	1.95
0.47	0.32	3.37
0.80	0.67	1.39
-0.40	-0.33	1.39
0.20	0.00	1.39
0.80	0.67	1.39
0.00	-0.20	1.61
1.00	1.00	1.39
-0.70	-0.60	1.61
0.50	0.33	1.10
1.00	1.00	0.69
0.86	0.71	1.95
-0.02	-0.07	2.08
0.29	0.20	3.26
0.83	0.60	1.79
0.49	0.33	1.79
-0.07	-0.07	2.08
0.63	0.53	2.40
0.14	0.13	2.40
0.40	0.33	1.39
0.35	0.28	2.71
0.32	0.17	2.20
-0.26	-0.20	1.79
0.62	0.47	2.30
0.00	0.20	1.61
0.00	0.02	2.94
0.49	0.27	2.40
-0.25	-0.14	1.95
0.61	0.52	1.95
0.02	0.07	2.30
-0.50	-0.40	1.61
0.60	0.40	1.61
0.38	0.21	2.08
0.00	-0.03	2.56
0.29	0.21	2.08
-0.50	-0.33	1.10
0.00	0.05	2.40
0.51	0.31	2.56
-1.00	-1.00	0.69
1.00	1.00	0.69
0.50	0.33	1.10
1.00	1.00	0.69
-0.04	-0.02	2.40
0.14	0.07	1.79
0.14	0.33	1.79
0.07	0.07	2.30
1.00	1.00	0.69
0.67	0.51	2.30
0.57	0.36	2.08
0.07	0.07	2.08
-0.18	-0.15	3.04
0.27	0.22	2.89
0.02	0.02	3.47
0.15	0.09	3.26
0.12	0.08	3.40
-0.06	0.00	2.77
-0.28	-0.21	2.64
0.21	0.14	1.95
0.26	0.18	2.56
0.18	0.11	2.89
0.31	0.16	2.30
-0.20	-0.07	1.79
0.31	0.25	3.22
0.10	0.09	2.71
-0.02	0.00	2.20
0.28	0.15	2.48
0.39	0.26	3.14
0.48	0.34	3.22
0.15	0.10	3.64
0.43	0.29	3.37
0.42	0.30	3.26
-0.04	-0.05	1.95
-0.09	-0.20	1.79
0.68	0.52	1.95
-0.20	-0.20	1.79
0.15	0.10	2.71
0.45	0.33	2.30
0.31	0.17	2.77
0.85	0.70	2.48
0.59	0.45	2.71
0.09	0.10	2.77
-0.60	-0.40	1.61
0.56	0.39	2.48
0.40	0.33	1.39
0.53	0.33	2.20
0.21	0.07	2.08
0.03	0.00	3.30
0.40	0.40	1.61
0.80	0.67	1.39
0.40	0.33	1.39
-0.50	-0.33	1.10
0.23	0.17	3.14
0.36	0.24	2.83
-0.21	-0.14	1.95
-0.05	-0.06	3.00
-0.40	-0.33	1.39
-0.60	-0.44	2.20
0.21	0.14	2.08
-0.20	0.00	1.39
0.17	0.15	2.48
-0.28	-0.17	2.20
0.66	0.47	1.79
0.41	0.30	3.43
0.60	0.33	1.39
0.33	0.21	2.64
-0.12	-0.03	2.56
-0.50	-0.20	1.61
-0.13	-0.10	2.56
0.19	0.13	2.94
-0.06	-0.08	2.64
0.11	0.08	3.26
0.60	0.46	2.62
0.41	0.30	3.58
-0.04	-0.03	3.69
0.10	0.10	2.71
0.17	0.07	2.08
0.23	0.15	2.83
0.49	0.35	2.71
0.26	0.12	2.71
0.50	0.33	1.10
0.32	0.22	3.18
1.00	1.00	1.10
0.00	0.00	1.39
-0.38	-0.31	2.40
0.14	0.20	1.79
-0.05	-0.14	2.08
0.45	0.27	2.48
0.00	0.05	1.95
0.36	0.24	2.48
0.20	0.14	3.00
0.11	0.14	1.95
0.19	0.12	3.50
0.09	0.06	2.94
0.60	0.47	1.79
0.40	0.14	2.08
0.55	0.39	3.04
0.23	0.15	3.00
0.13	0.07	2.71
