Spearman	Kendall	MutualInformation
0.50	0.33	1.10
0.38	0.27	2.48
-0.11	-0.14	1.95
0.50	0.33	1.10
0.50	0.40	1.61
0.60	0.33	1.79
0.09	0.03	2.48
-0.25	-0.20	2.30
0.60	0.40	1.61
-0.17	-0.07	2.08
0.40	0.33	1.39
-0.50	-0.33	1.10
0.07	0.03	3.22
0.21	0.14	1.95
0.27	0.17	2.20
0.60	0.44	2.20
0.66	0.60	1.79
0.64	0.43	1.95
0.77	0.60	1.79
-0.48	-0.36	2.08
0.20	0.00	1.39
0.20	0.00	1.39
-0.80	-0.67	1.39
0.45	0.35	2.40
0.94	0.87	1.79
0.14	0.08	3.04
0.17	0.12	2.94
0.70	0.60	1.61
0.90	0.80	1.61
0.31	0.21	3.64
-0.02	0.02	2.30
0.68	0.52	1.95
0.68	0.52	1.95
0.32	0.24	1.95
0.83	0.60	1.79
-0.50	-0.40	1.61
0.50	0.38	2.30
0.45	0.33	2.30
-0.03	-0.04	2.83
-0.16	-0.14	2.64
-0.13	-0.09	2.94
0.60	0.40	1.61
0.26	0.20	1.79
0.89	0.73	1.79
0.77	0.60	1.79
0.60	0.33	1.39
0.70	0.51	2.30
0.42	0.29	3.37
0.45	0.31	2.40
0.21	0.12	3.18
0.26	0.19	2.83
0.37	0.07	1.79
-0.03	-0.03	2.48
0.71	0.62	1.95
-0.50	-0.33	1.10
-0.09	-0.07	1.79
1.00	1.00	0.69
0.09	0.10	2.94
0.53	0.39	2.20
-0.06	-0.03	2.48
0.40	0.33	1.39
0.30	0.20	1.61
0.51	0.27	2.40
1.00	1.00	1.61
0.54	0.43	1.95
-0.21	-0.14	2.08
0.40	0.33	1.39
1.00	1.00	1.10
0.19	0.07	2.08
-0.50	-0.33	1.10
-1.00	-1.00	0.69
0.43	0.20	1.79
-0.36	-0.25	2.94
0.09	0.05	2.40
0.65	0.49	2.56
0.42	0.27	2.40
0.07	0.05	2.71
-0.37	-0.33	1.79
-0.12	0.06	2.20
0.38	0.30	2.48
-0.07	-0.05	2.40
-0.38	-0.33	2.20
0.55	0.42	2.40
-0.01	-0.01	2.64
0.43	0.29	3.04
1.00	1.00	1.39
0.34	0.24	2.94
-0.01	-0.05	2.40
0.08	0.07	2.30
0.32	0.23	2.56
0.31	0.18	2.48
0.03	0.03	2.83
1.00	1.00	0.69
1.00	1.00	0.69
-0.06	-0.05	2.94
0.30	0.22	3.09
0.83	0.73	1.79
0.30	0.20	1.61
0.30	0.20	1.61
0.46	0.32	3.14
1.00	1.00	0.69
-1.00	-1.00	0.69
-0.26	-0.20	1.79
-0.80	-0.60	1.61
0.71	0.51	2.30
-0.54	-0.33	1.79
0.20	0.00	1.39
0.05	0.04	3.33
-0.29	-0.24	2.40
0.30	0.20	1.61
0.21	0.11	2.94
0.06	0.02	3.04
0.44	0.35	2.40
0.27	0.21	3.47
-0.16	-0.14	2.64
0.56	0.37	3.00
-0.10	-0.07	3.00
0.37	0.20	2.40
0.27	0.19	3.26
0.71	0.50	2.08
0.44	0.38	2.30
0.75	0.58	2.48
0.20	0.20	1.61
0.74	0.50	2.08
-0.07	-0.02	2.30
0.61	0.48	2.48
0.45	0.33	2.56
0.57	0.41	2.89
-0.19	-0.15	2.56
0.26	0.20	1.79
1.00	1.00	0.69
0.45	0.38	2.30
0.11	0.14	1.95
0.76	0.57	2.08
0.70	0.56	2.20
0.35	0.23	2.89
0.62	0.50	2.08
-0.21	-0.14	1.95
-0.05	-0.05	2.40
0.89	0.73	1.79
0.63	0.54	2.56
0.77	0.64	2.40
0.80	0.67	1.39
0.77	0.60	1.79
0.29	0.18	2.48
1.00	1.00	0.69
0.65	0.46	3.09
0.81	0.60	2.40
0.38	0.22	2.77
0.29	0.18	2.89
0.47	0.32	2.64
0.66	0.49	2.71
0.42	0.28	2.56
0.26	0.20	1.79
0.12	0.10	3.61
0.37	0.33	2.20
0.47	0.36	2.56
0.76	0.64	2.40
0.79	0.62	1.95
0.26	0.21	2.08
0.60	0.47	1.79
0.13	0.12	2.77
0.27	0.18	2.83
0.20	0.08	2.56
0.28	0.23	2.64
0.17	0.11	2.20
-0.21	-0.07	2.08
0.60	0.47	1.79
-1.00	-1.00	0.69
0.16	0.09	2.48
-0.52	-0.37	3.40
0.21	0.14	3.26
0.29	0.18	3.09
0.33	0.21	2.08
-1.00	-1.00	0.69
0.09	0.07	1.79
-0.16	-0.15	3.04
0.44	0.32	2.64
0.71	0.52	2.48
1.00	1.00	0.69
0.50	0.33	1.10
0.80	0.67	1.39
-0.02	0.03	2.48
-0.54	-0.43	1.95
-0.40	-0.33	1.39
0.80	0.60	1.61
-0.60	-0.47	1.79
0.31	0.29	2.83
0.54	0.33	1.95
0.47	0.39	2.20
-0.11	-0.06	2.89
0.40	0.31	2.56
0.43	0.29	2.94
0.17	0.11	3.04
0.09	0.05	3.74
0.07	0.03	3.04
0.42	0.26	3.14
-0.20	0.00	1.39
0.50	0.33	2.30
0.71	0.62	1.95
0.35	0.27	2.40
0.35	0.24	2.40
1.00	1.00	0.69
0.12	0.14	2.08
0.40	0.33	1.39
-0.20	-0.11	2.30
0.41	0.30	2.77
0.37	0.33	1.79
-0.10	-0.05	2.40
0.11	0.05	2.40
0.70	0.60	1.61
0.29	0.14	1.95
0.38	0.29	3.09
0.07	0.06	3.18
0.19	0.07	2.08
-0.50	-0.33	1.10
-0.50	-0.33	1.10
0.50	0.33	1.10
0.45	0.35	2.40
-0.26	-0.20	1.79
0.37	0.33	1.79
0.40	0.33	1.39
0.62	0.50	2.08
-0.12	-0.10	2.77
0.31	0.14	2.08
0.20	0.00	1.39
-0.26	-0.20	1.79
-0.14	-0.05	2.40
0.43	0.43	2.08
0.02	0.08	2.64
0.36	0.24	2.48
0.43	0.33	1.95
0.38	0.29	2.08
0.25	0.21	2.83
0.50	0.33	1.10
0.77	0.60	1.79
-0.50	-0.33	1.10
0.14	0.07	3.37
1.00	1.00	1.10
0.05	0.00	2.08
0.75	0.60	2.64
-0.02	0.00	2.77
0.37	0.33	1.79
0.86	0.71	1.95
0.11	0.14	1.95
-0.18	-0.14	1.95
-0.07	-0.14	2.08
1.00	1.00	1.39
-0.80	-0.67	1.39
-0.07	-0.14	2.08
0.51	0.35	2.40
-0.04	-0.08	3.04
0.36	0.28	2.77
0.40	0.33	1.39
0.37	0.33	1.79
0.50	0.40	1.61
0.51	0.49	2.40
0.31	0.24	2.48
0.08	0.03	2.83
0.50	0.33	1.10
0.30	0.20	1.61
0.10	0.00	1.61
0.69	0.48	2.48
0.79	0.59	2.56
0.50	0.33	1.10
0.37	0.33	1.79
0.30	0.20	1.61
0.40	0.33	1.39
0.71	0.47	1.79
0.10	0.00	1.61
0.60	0.46	2.56
0.46	0.39	2.48
-0.50	-0.33	1.10
0.29	0.22	3.40
0.29	0.22	3.00
0.10	0.00	1.61
-1.00	-1.00	0.69
0.31	0.22	3.40
1.00	1.00	0.69
0.46	0.33	1.95
0.06	0.06	2.48
0.40	0.33	1.39
0.43	0.33	1.95
0.03	0.03	2.56
0.26	0.18	3.47
0.10	0.00	1.61
0.32	0.24	1.95
1.00	1.00	0.69
0.40	0.33	1.39
0.10	0.08	2.89
1.00	1.00	1.10
0.50	0.33	1.10
0.26	0.21	2.08
0.40	0.33	1.39
-0.12	-0.11	2.20
0.10	0.00	1.61
0.75	0.60	2.40
-0.10	0.00	1.61
0.80	0.67	1.39
0.40	0.40	1.61
0.58	0.45	2.40
0.30	0.20	1.61
0.60	0.50	2.20
-0.60	-0.43	2.08
0.88	0.78	2.20
0.06	0.01	3.26
0.35	0.28	2.20
0.00	0.00	1.39
-0.08	-0.05	2.94
0.17	0.14	2.08
0.74	0.57	2.08
0.43	0.33	1.79
0.60	0.40	1.61
0.37	0.33	1.79
0.18	0.14	1.95
-0.50	-0.33	1.10
0.04	0.05	2.40
0.76	0.56	2.30
0.20	0.13	2.40
-0.50	-0.33	1.10
-0.01	-0.02	2.40
0.01	0.03	2.48
0.33	0.24	2.83
0.18	0.17	2.20
1.00	1.00	0.69
0.50	0.33	1.10
0.60	0.47	1.79
0.50	0.33	1.95
-0.08	-0.04	3.33
0.22	0.10	2.64
-0.15	-0.09	2.48
0.29	0.19	2.89
0.17	0.10	2.94
0.00	0.00	1.61
-0.07	-0.07	2.30
-1.00	-1.00	0.69
0.62	0.42	2.48
0.14	0.13	2.40
-0.20	-0.14	2.64
0.36	0.25	3.04
0.64	0.52	1.95
0.36	0.14	1.95
0.69	0.47	2.71
-1.00	-1.00	0.69
0.18	0.14	1.95
0.00	-0.05	1.95
-0.20	0.00	1.39
-0.80	-0.60	1.61
1.00	1.00	0.69
0.60	0.29	2.08
-1.00	-1.00	0.69
-1.00	-1.00	1.10
0.00	0.03	3.26
-0.23	-0.17	2.77
-0.28	-0.18	2.89
0.17	0.10	3.09
0.42	0.39	2.20
0.65	0.49	2.40
-0.14	-0.07	1.79
0.18	0.16	2.40
0.08	0.03	2.48
0.17	0.08	2.77
0.29	0.20	3.18
0.32	0.24	3.00
0.52	0.33	2.20
-0.45	-0.33	2.56
1.00	1.00	1.39
1.00	1.00	0.69
1.00	1.00	1.39
0.46	0.33	1.95
0.50	0.42	2.48
0.30	0.26	2.71
0.45	0.29	3.09
0.51	0.36	2.56
-0.05	-0.01	3.47
0.57	0.50	2.20
0.02	0.00	2.83
-0.50	-0.33	1.10
0.33	0.21	3.00
-0.18	-0.17	2.20
0.20	0.20	1.61
0.55	0.38	2.40
0.08	0.05	2.64
0.50	0.33	1.95
0.08	0.08	3.56
0.10	0.08	2.77
0.29	0.23	2.94
0.43	0.33	1.95
-0.40	-0.29	2.08
-0.33	-0.29	2.08
-0.08	-0.05	3.26
0.70	0.50	2.20
-0.10	-0.03	2.64
0.64	0.43	1.95
-0.05	0.00	2.08
0.39	0.27	2.77
-0.09	-0.08	2.56
0.37	0.31	2.40
0.38	0.27	3.22
0.45	0.30	2.48
0.08	0.08	2.56
0.06	0.06	2.94
0.89	0.73	1.79
0.50	0.40	1.61
-0.42	-0.27	2.64
-1.00	-1.00	0.69
0.27	0.11	2.30
0.00	-0.05	1.95
0.80	0.67	1.39
-0.14	-0.08	2.77
0.89	0.73	1.79
0.53	0.45	2.48
0.18	0.15	2.89
-0.26	-0.18	2.56
0.15	0.11	2.20
-0.07	-0.02	3.00
-0.17	-0.12	3.14
0.90	0.80	1.61
0.77	0.60	1.79
1.00	1.00	0.69
0.49	0.33	1.79
0.69	0.45	2.40
0.26	0.16	3.33
0.95	0.86	2.08
0.27	0.16	2.89
0.21	0.16	3.66
0.26	0.19	3.30
0.11	0.06	3.76
0.28	0.19	2.94
0.00	-0.02	3.50
0.07	0.07	3.09
0.39	0.34	3.00
0.34	0.24	3.64
-0.13	-0.07	2.30
0.33	0.19	2.64
0.08	0.07	3.09
0.21	0.12	3.64
0.31	0.22	3.71
0.29	0.20	3.09
0.29	0.18	3.04
0.35	0.25	3.14
0.71	0.54	3.04
0.15	0.09	2.40
0.33	0.21	2.56
-1.00	-1.00	0.69
0.09	0.08	2.77
-0.31	-0.24	2.30
0.83	0.73	1.79
0.20	0.00	1.39
-0.47	-0.39	2.20
0.24	0.07	2.08
0.85	0.72	2.20
0.28	0.26	2.83
0.25	0.17	3.64
0.30	0.27	2.64
-0.19	-0.09	3.18
0.00	-0.01	2.71
0.27	0.19	3.22
1.00	1.00	1.39
0.80	0.67	1.39
-0.12	-0.12	2.64
0.26	0.19	2.94
-0.41	-0.28	2.56
1.00	1.00	0.69
0.19	0.11	2.30
0.69	0.49	2.40
0.38	0.24	2.71
-1.00	-1.00	0.69
0.80	0.67	1.39
0.10	0.00	1.61
-0.10	-0.08	3.09
0.39	0.43	1.95
0.71	0.52	1.95
0.02	0.02	2.89
1.00	1.00	1.39
0.83	0.64	2.30
0.24	0.14	2.64
0.48	0.35	2.77
-0.50	-0.33	1.10
0.52	0.43	2.08
0.25	0.22	2.71
0.60	0.47	1.79
-0.40	-0.33	1.39
0.31	0.20	1.79
1.00	1.00	1.10
0.03	-0.07	1.79
0.45	0.36	2.08
0.79	0.62	1.95
0.50	0.33	1.10
0.45	0.32	2.83
-0.50	-0.33	1.10
-0.19	-0.16	2.40
0.57	0.52	1.95
0.50	0.33	1.95
0.25	0.11	2.20
-1.00	-1.00	0.69
-1.00	-1.00	0.69
0.50	0.33	1.10
0.14	0.07	1.79
0.50	0.33	1.10
-0.05	-0.06	2.20
0.31	0.20	1.79
0.50	0.36	2.48
-0.50	-0.33	1.10
-0.75	-0.61	2.20
0.45	0.31	2.40
0.13	0.10	2.71
-0.20	0.00	1.39
0.10	0.07	2.83
0.19	0.14	3.53
0.36	0.33	2.30
-0.18	-0.13	3.18
0.21	0.14	3.37
0.07	0.04	3.50
-0.16	-0.09	2.48
1.00	1.00	1.10
-0.02	0.02	2.30
-0.17	-0.16	2.40
0.50	0.36	2.08
0.28	0.22	2.71
-0.15	-0.14	3.18
0.31	0.21	2.08
-0.14	-0.05	1.95
0.47	0.28	2.20
0.37	0.24	3.40
-0.08	-0.07	3.33
-0.01	0.04	2.83
0.15	0.09	3.22
0.46	0.30	3.04
0.21	0.11	2.94
0.03	0.02	2.89
0.05	-0.01	3.22
-0.09	0.07	1.79
0.19	0.11	2.30
0.60	0.33	1.39
0.09	0.07	1.79
0.40	0.33	1.39
0.32	0.24	3.37
0.72	0.50	2.20
0.12	0.10	2.56
0.29	0.27	2.48
0.26	0.20	1.79
0.06	0.05	2.77
-0.04	-0.05	2.64
0.21	0.15	2.48
1.00	1.00	0.69
0.80	0.67	1.39
0.50	0.33	1.10
-0.02	-0.01	3.43
0.71	0.47	1.79
-0.40	-0.33	1.39
-0.50	-0.33	1.10
0.43	0.29	2.89
-0.02	-0.01	3.00
0.33	0.22	3.22
-0.12	0.00	2.08
0.61	0.51	2.83
0.59	0.42	2.40
-0.31	-0.33	1.79
0.55	0.47	2.30
0.27	0.23	2.64
-0.37	-0.24	2.40
-0.27	-0.19	2.89
0.31	0.20	1.79
-0.26	-0.20	1.79
0.12	0.07	2.08
0.86	0.71	1.95
0.50	0.40	1.61
0.54	0.47	1.79
0.13	0.16	2.40
-0.37	-0.20	2.40
0.38	0.11	2.20
0.69	0.53	3.04
0.07	0.06	3.09
-0.50	-0.33	1.10
-0.19	-0.11	2.30
0.38	0.28	2.20
0.32	0.24	1.95
-0.80	-0.67	1.39
-0.32	-0.14	1.95
-0.11	-0.06	2.94
0.32	0.24	2.30
0.42	0.28	2.20
1.00	1.00	1.39
0.15	0.11	2.30
1.00	1.00	0.69
0.61	0.52	1.95
0.71	0.52	1.95
0.70	0.60	1.61
0.46	0.33	1.95
0.20	0.00	1.39
-0.19	-0.15	2.56
0.47	0.39	2.20
1.00	1.00	0.69
-1.00	-1.00	0.69
0.10	0.08	2.89
0.33	0.22	2.20
0.04	0.02	3.56
-0.80	-0.60	1.61
0.41	0.30	2.94
-0.02	-0.09	3.26
-0.09	-0.07	3.30
0.35	0.26	3.04
0.64	0.48	2.48
0.07	0.06	3.47
0.33	0.25	3.14
0.02	0.03	3.30
-0.21	-0.15	3.22
0.12	0.10	3.78
0.20	0.20	1.79
0.37	0.31	3.18
0.33	0.23	2.94
0.02	0.08	2.94
0.27	0.22	3.76
0.34	0.19	3.04
0.20	0.13	3.58
0.24	0.18	3.30
0.24	0.16	2.89
-0.12	-0.09	3.30
-0.03	0.07	1.79
0.89	0.73	1.79
0.31	0.24	2.40
0.63	0.43	2.71
0.14	0.06	2.89
0.52	0.33	2.48
-0.02	-0.02	2.77
0.19	0.13	3.09
1.00	1.00	1.10
0.67	0.46	3.30
0.30	0.20	1.61
0.30	0.20	1.61
0.30	0.22	3.26
0.00	0.01	2.71
-0.10	0.00	1.61
-0.09	0.07	1.79
0.07	0.08	2.64
0.25	0.11	2.30
-0.08	-0.11	2.20
0.95	0.86	2.08
0.15	0.13	2.40
0.80	0.60	1.61
0.27	0.21	2.64
0.80	0.64	2.40
0.18	0.09	3.53
0.23	0.16	3.43
0.28	0.29	2.30
0.70	0.60	1.61
0.31	0.24	3.33
0.27	0.21	2.56
0.14	0.07	1.79
0.28	0.21	2.56
-0.33	-0.21	2.08
-0.44	-0.31	2.40
-0.21	-0.16	2.30
0.58	0.38	2.64
-0.30	-0.20	1.61
0.54	0.33	1.79
1.00	1.00	1.10
0.17	0.10	2.83
0.43	0.28	3.00
-0.11	-0.09	2.94
0.25	0.14	1.95
0.39	0.33	1.95
-0.04	-0.02	2.30
0.47	0.33	2.20
-0.09	-0.07	1.79
0.16	0.10	2.56
0.16	0.13	3.18
0.28	0.17	3.37
-1.00	-1.00	0.69
0.75	0.58	2.48
0.20	0.20	1.61
0.45	0.36	2.08
0.67	0.50	2.08
0.32	0.22	2.20
0.41	0.30	2.48
1.00	1.00	0.69
0.77	0.60	1.79
-1.00	-1.00	1.10
0.54	0.42	2.77
0.41	0.28	3.04
0.14	0.05	1.95
0.51	0.37	3.37
0.80	0.67	1.39
-0.80	-0.67	1.39
0.40	0.33	1.39
-0.80	-0.67	1.39
0.70	0.60	1.61
0.40	0.33	1.39
0.60	0.40	1.61
-1.00	-1.00	1.10
1.00	1.00	0.69
-0.36	-0.24	1.95
0.48	0.36	2.08
0.36	0.24	3.26
-0.37	-0.33	1.79
-0.71	-0.60	1.79
0.57	0.43	2.08
0.76	0.60	2.40
0.59	0.31	2.40
1.00	1.00	1.39
0.11	0.07	2.71
0.80	0.67	2.20
0.53	0.33	2.20
0.77	0.60	1.79
-0.10	-0.11	2.30
0.10	0.00	1.61
1.00	1.00	1.10
0.09	0.05	2.94
0.09	0.05	2.40
-0.29	-0.24	1.95
0.29	0.24	1.95
-0.45	-0.33	2.30
0.34	0.21	3.18
0.20	0.20	1.61
0.19	0.14	2.08
0.13	0.08	2.56
0.62	0.50	2.08
-0.50	-0.33	1.10
0.16	0.09	2.40
0.58	0.49	2.56
1.00	1.00	0.69
1.00	1.00	0.69
1.00	1.00	0.69
0.05	-0.02	2.40
0.71	0.60	1.79
0.71	0.60	1.79
0.08	0.11	2.30
1.00	1.00	0.69
0.53	0.33	2.30
0.60	0.43	2.08
0.52	0.43	2.08
0.56	0.40	3.04
0.34	0.27	2.89
0.37	0.25	3.47
0.06	0.02	3.40
-0.03	-0.03	2.77
0.44	0.36	2.64
0.64	0.43	1.95
0.02	0.00	2.56
0.09	0.07	2.89
0.20	0.11	2.30
0.43	0.47	1.79
0.17	0.15	3.22
0.04	-0.03	2.71
0.16	0.15	2.48
0.14	0.13	3.14
0.49	0.37	3.22
0.24	0.16	3.64
0.35	0.25	3.37
0.02	0.01	3.26
0.21	0.14	1.95
-0.09	-0.20	1.79
0.64	0.52	1.95
-0.94	-0.87	1.79
0.62	0.47	2.71
0.27	0.12	2.77
-0.10	-0.06	2.48
0.69	0.54	2.71
0.06	0.02	2.77
0.40	0.40	1.61
-0.04	0.06	2.48
-0.20	0.00	1.39
0.19	0.13	2.77
0.18	0.11	2.20
0.55	0.36	2.08
0.38	0.26	3.30
0.30	0.20	1.61
0.20	0.00	1.39
-0.60	-0.33	1.39
-0.50	-0.33	1.10
0.08	0.09	3.14
0.18	0.10	2.83
0.39	0.24	1.95
0.45	0.35	3.00
0.40	0.33	1.39
0.53	0.39	2.20
0.38	0.29	2.08
0.20	0.00	1.39
0.20	0.18	2.48
-0.07	0.00	2.20
0.26	0.20	1.79
0.26	0.18	3.43
0.80	0.67	1.39
0.46	0.31	2.56
0.40	0.40	1.61
0.45	0.36	2.56
0.34	0.24	2.94
0.24	0.16	2.64
0.45	0.32	3.26
0.02	0.06	2.62
0.05	0.06	3.58
0.37	0.28	3.69
-0.19	-0.14	2.71
-0.19	-0.14	3.30
0.29	0.22	2.83
0.29	0.20	2.77
0.12	0.09	2.94
0.08	0.13	2.40
0.21	0.18	2.71
0.15	0.03	2.71
0.04	0.01	2.71
-1.00	-1.00	1.10
0.42	0.30	3.18
0.53	0.36	3.18
-0.50	-0.33	1.10
0.35	0.23	3.37
-0.80	-0.67	1.39
0.41	0.27	2.40
0.05	-0.07	2.08
0.27	0.18	2.48
-0.25	-0.14	1.95
0.22	0.15	2.48
0.30	0.19	3.00
-0.21	-0.33	1.95
0.46	0.33	3.50
0.41	0.27	2.94
-0.37	-0.33	1.79
0.33	0.26	3.04
0.13	0.08	3.00
0.31	0.28	2.71
0.36	0.26	2.56
-0.07	-0.06	2.83
0.35	0.27	2.48
0.28	0.19	2.94
-0.15	-0.11	3.40
0.19	0.16	2.94
-0.19	-0.12	3.00
-0.03	-0.03	2.71
0.80	0.60	1.61
-0.31	-0.27	2.64
0.05	0.01	3.37
-0.05	0.00	2.48
0.40	0.36	2.64
0.05	0.05	2.40
-0.20	-0.07	1.79
0.07	0.05	2.56
-0.11	-0.05	2.77
-0.05	-0.07	2.71
0.41	0.28	3.93
0.29	0.24	2.48
0.44	0.32	3.26
0.14	0.11	3.22
-0.35	-0.35	2.40
1.00	1.00	0.69
0.19	0.16	2.71
0.40	0.40	1.61
0.23	0.16	2.64
0.58	0.45	2.40
-0.24	-0.15	3.50
-0.20	-0.14	3.56
0.67	0.50	2.20
0.60	0.47	1.79
-0.01	-0.05	3.00
0.23	0.19	2.94
0.49	0.35	2.71
0.62	0.45	2.48
0.43	0.21	2.08
0.90	0.78	2.20
0.80	0.60	1.61
-0.40	-0.33	1.39
1.00	1.00	1.10
0.45	0.30	2.71
0.37	0.33	1.79
-0.31	-0.20	1.79
0.52	0.41	2.71
-0.02	0.00	2.20
0.53	0.36	2.48
-0.03	0.07	1.79
0.44	0.30	2.64
0.17	0.07	2.08
0.20	0.12	3.26
0.31	0.19	3.69
0.30	0.23	3.40
0.13	0.11	3.40
0.45	0.34	3.04
0.33	0.21	2.08
0.90	0.80	1.61
0.35	0.27	2.64
0.18	0.11	3.14
1.00	1.00	0.69
0.38	0.27	2.64
0.18	0.14	1.95
0.60	0.47	1.79
0.51	0.33	2.48
0.04	0.06	3.04
0.48	0.34	3.43
0.29	0.21	3.43
0.19	0.19	2.89
0.26	0.18	4.01
0.36	0.25	4.09
0.25	0.13	2.40
0.22	0.17	3.00
0.15	0.05	2.56
0.11	0.08	3.14
0.53	0.38	2.40
1.00	1.00	0.69
0.80	0.60	2.77
0.41	0.29	2.30
0.57	0.52	2.48
0.26	0.16	2.30
-0.09	-0.05	2.71
0.37	0.33	1.79
-0.33	-0.20	2.30
1.00	1.00	0.69
-0.60	-0.40	1.61
0.40	0.33	1.39
0.50	0.33	1.10
0.63	0.46	2.56
0.12	0.12	2.71
0.22	0.21	2.48
0.41	0.31	2.40
0.77	0.60	1.79
0.71	0.60	1.79
-0.27	-0.22	2.89
-0.31	-0.25	2.64
0.10	0.14	2.08
-0.50	-0.33	1.10
0.66	0.60	1.79
-0.09	-0.07	3.04
-0.03	-0.02	3.18
0.56	0.42	2.30
-0.25	-0.18	2.56
0.33	0.22	2.20
0.07	0.07	2.08
0.18	0.16	2.64
0.32	0.16	2.30
0.50	0.40	1.61
0.90	0.80	1.61
-0.08	-0.05	2.64
0.29	0.26	2.71
1.00	1.00	0.69
0.29	0.22	2.77
0.10	0.10	2.71
0.55	0.44	2.20
0.17	0.13	3.04
0.61	0.52	1.95
0.47	0.26	2.56
0.63	0.43	2.77
-0.07	-0.05	1.95
0.08	0.08	3.83
0.30	0.19	3.83
-0.40	-0.40	1.61
-1.00	-1.00	0.69
-0.06	-0.08	2.77
0.21	0.17	3.04
0.60	0.47	1.79
0.36	0.26	3.04
0.12	0.07	3.37
1.00	1.00	0.69
0.25	0.17	3.43
0.45	0.35	3.00
0.03	0.00	3.14
0.14	0.05	2.56
1.00	1.00	1.10
0.50	0.39	2.20
0.18	0.12	3.18
0.20	0.00	1.39
0.86	0.71	1.95
0.23	0.14	3.40
0.10	0.00	1.61
0.21	0.18	2.56
0.49	0.36	2.94
0.80	0.60	1.61
1.00	1.00	1.10
0.44	0.33	2.71
1.00	1.00	0.69
-1.00	-1.00	0.69
0.54	0.20	1.79
0.13	0.10	3.47
0.20	0.00	1.39
-0.50	-0.20	1.61
0.32	0.25	2.83
0.12	0.17	2.20
0.38	0.25	2.64
0.24	0.20	2.40
0.44	0.32	3.40
0.11	0.07	3.22
0.50	0.36	2.08
0.49	0.36	2.56
-0.20	-0.05	2.40
0.06	0.03	2.89
-0.08	-0.05	2.40
-0.03	-0.05	2.40
1.00	1.00	1.79
0.28	0.23	2.94
-0.70	-0.60	1.61
0.67	0.56	2.40
0.26	0.18	3.18
0.55	0.31	2.40
0.55	0.38	3.18
0.25	0.18	3.09
0.05	0.03	3.56
0.28	0.19	3.58
0.90	0.80	1.61
0.80	0.67	1.39
0.40	0.33	1.39
0.01	0.02	3.47
0.00	0.00	1.39
-0.10	0.00	2.08
0.45	0.39	2.20
0.80	0.67	1.39
0.45	0.34	3.22
0.05	0.02	2.30
0.14	0.10	2.56
0.31	0.20	3.43
-0.27	-0.16	3.09
-0.38	-0.29	2.08
0.38	0.28	3.26
0.43	0.31	2.56
0.19	0.14	3.61
0.70	0.60	1.61
0.16	0.05	2.71
-0.09	-0.09	2.83
0.52	0.38	2.56
0.68	0.49	3.04
0.41	0.29	2.83
0.50	0.33	1.10
0.38	0.21	2.08
0.31	0.22	3.85
-0.10	0.00	1.61
0.43	0.31	2.89
0.21	0.19	2.64
-0.12	-0.06	3.14
-0.10	-0.01	2.89
0.42	0.31	3.04
0.10	0.07	2.77
0.42	0.28	2.20
-0.18	-0.13	2.40
0.40	0.33	1.39
0.15	0.11	2.20
0.38	0.28	2.71
0.52	0.41	2.56
0.41	0.31	3.50
-0.10	-0.07	2.08
0.13	0.06	3.00
0.25	0.16	2.94
1.00	1.00	1.10
0.39	0.32	2.83
1.00	1.00	0.69
0.20	0.20	1.61
-0.40	-0.33	1.39
0.25	0.18	3.22
-0.19	-0.13	2.56
0.21	0.20	2.30
-0.10	-0.14	2.08
0.47	0.32	3.12
-0.60	-0.47	1.79
-0.80	-0.67	1.39
0.66	0.50	2.71
0.43	0.38	2.30
0.15	0.11	3.83
0.27	0.19	3.76
0.28	0.16	2.71
0.40	0.28	2.20
0.27	0.20	2.30
0.48	0.35	2.40
0.19	0.13	3.09
0.41	0.25	3.00
0.23	0.17	2.20
0.37	0.27	3.33
0.15	0.12	2.77
0.40	0.33	2.56
0.28	0.20	3.00
0.71	0.52	1.95
0.80	0.67	1.39
-0.37	-0.33	1.79
-1.00	-1.00	0.69
0.12	0.05	2.94
-0.18	-0.07	3.18
0.09	0.07	1.79
-0.03	-0.03	2.94
0.84	0.64	2.40
0.57	0.43	1.95
-0.25	-0.20	2.71
0.07	0.02	2.40
1.00	1.00	0.69
0.77	0.61	2.20
0.25	0.18	3.00
0.24	0.16	3.00
0.14	0.07	1.79
0.48	0.34	3.09
0.15	0.11	2.94
0.49	0.33	1.79
0.31	0.20	2.71
0.33	0.24	3.64
0.10	0.04	3.04
0.55	0.43	2.08
0.26	0.20	2.40
0.50	0.20	1.61
0.37	0.24	2.48
0.28	0.17	2.20
0.68	0.52	1.95
0.25	0.18	2.56
0.21	0.14	2.71
0.01	-0.03	2.71
-0.66	-0.60	1.79
0.64	0.47	2.30
-0.50	-0.33	1.95
0.22	0.16	2.40
0.52	0.41	2.56
0.20	0.00	1.39
0.07	-0.05	1.95
0.52	0.43	2.77
0.45	0.35	3.09
0.36	0.24	2.30
-0.50	-0.33	1.10
0.22	0.13	3.09
0.51	0.36	3.09
0.39	0.16	2.30
0.02	0.03	2.48
0.20	0.20	1.61
0.26	0.20	1.79
0.14	0.05	1.95
-0.10	0.00	1.61
0.29	0.18	2.94
-1.00	-1.00	0.69
-1.00	-1.00	0.69
0.60	0.33	1.39
0.27	0.17	2.20
0.48	0.36	2.08
0.15	0.05	2.56
1.00	1.00	1.10
